consumer_id,income,age,house_price,unemployment_rate,urban_dummy,revenue
1517,19.258465,38.381577,192.68864,.94734269,0,466.94684
1518,5,46.564129,50.994293,.98969835,1,520.45709
1519,5,40.81039,394.07056,.99756873,0,481.83609
1520,5,39.465023,53.423901,.99882382,1,493.11829
1521,5,47.316975,50.143906,.99808264,0,464.69281
1522,30.814047,44.960045,311.26563,.90125668,1,673.44727
1523,5,43.082294,75.00547,.99504066,1,437.36081
1524,5,42.752438,74.373375,.99598622,1,455.50381
1525,5,40.190434,50.517059,.99773318,1,581.44183
1526,80.225464,42.31184,802.98615,.72315317,1,607.67188
1527,5.7607822,34.198051,58.006477,.99607629,0,566.43707
1528,5,40.567387,50.996143,.99910492,1,454.59872
1529,28.463982,40.695034,340.54834,.90419942,1,499.06982
1530,5,42.038944,52.605503,.99514133,1,602.98389
1531,43.539009,39.32935,439.38779,.85218364,0,608.81049
1532,5,47.235413,67.907356,.99284929,1,347.1944
1533,263,40.362133,2646.6753,.055012215,1,872.24695
1534,9.0251846,45.119537,121.74349,.98364115,1,538.75671
1535,5,34.878666,55.366882,.99779791,1,567.41516
1536,5,43.379406,51.4655,.9985832,1,641.93573
1537,5,43.158836,50.799747,.99757761,1,675.18549
1538,5,47.262306,129.76056,.99841088,1,651.17432
1539,5,42.970299,57.308098,.99165148,1,456.47928
1540,5,37.64381,94.72718,.99375021,1,533.91895
1541,5,40.794144,54.56353,.99265563,1,382.88449
1542,5,33.550251,52.441624,.99120939,1,459.60843
1543,5,42.87479,51.764118,.99569392,0,621.59302
1544,5,41.302872,56.111477,.98469263,1,693.02435
1545,5.7174883,39.556324,57.34383,.99256301,1,590.65381
1546,78.506454,43.141205,785.55353,.7265749,1,628.64478
1547,26.930588,34.608269,276.37939,.91737002,1,405.4801
1548,17.123798,36.65424,177.50717,.95368898,0,644.43976
1549,9.1470432,41.158367,92.695747,.98018211,1,460.15732
1550,35.256115,41.933167,356.27502,.87978554,1,405.2153
1551,15.528028,38.911461,156.45451,.9539991,0,798.75751
1552,5,44.721764,51.202026,.99826247,1,479.17419
1553,55.390739,42.948524,554.04565,.80691308,1,678.69043
1554,5,46.175182,50.614227,.99385172,0,462.83807
1555,9.9394531,46.157841,101.81019,.97394192,1,537.79059
1556,5,46.695602,141.59061,.99023318,1,497.45093
1557,5,40.984364,50.117393,.99869257,1,613.13257
1558,5,39.474438,51.556374,.99584621,1,421.58459
1559,238.94957,44.630184,2408.2847,.14258201,1,994.37958
1560,36.045212,37.52914,360.71658,.87679935,0,568.12958
1561,52.569145,45.035316,531.31433,.82028711,1,564.93713
1562,5,39.76997,54.199974,.9909997,0,590.60352
1563,6.3992066,38.453938,73.388855,.99080545,1,584.59991
1564,69.588943,40.730476,703.37622,.75584382,1,707.74445
1565,5,34.543339,50.963505,.98166329,1,683.14221
1566,5,37.714008,51.306202,.992782,1,510.06314
1567,13.682476,32.681065,139.73277,.95846975,1,453.77466
1568,5,37.843754,70.047516,.99143302,1,510.07745
1569,5,34.184601,50.494499,.99663377,1,558.37823
1570,5,44.923672,105.99299,.99919915,1,480.58371
1571,8.7379293,39.361546,99.845444,.98530406,0,426.31
1572,12.218292,31.675018,122.2589,.97268015,1,617.53259
1573,5,37.115883,50.417561,.99670577,0,544.60388
1574,5,36.336254,52.043079,.99247456,0,444.29599
1575,5,39.614094,50.157887,.99851531,1,518.96106
1576,16.362734,48.065369,197.02693,.9561854,0,230.22247
1577,23.901663,43.404564,239.23055,.92750865,1,588.19543
1578,5,41.99221,72.250534,.99981487,0,614.49591
1579,5,38.628502,51.108837,.99660105,1,424.57126
1580,5,37.088314,54.355061,.9968816,1,575.09332
1581,5,43.452957,53.740746,.99878585,1,440.09128
1582,5,39.501842,50.019802,.99107343,0,521.19183
1583,5,38.495182,76.87426,.99260074,0,516.63092
1584,10.085285,34.615967,107.03491,.97834289,0,434.75085
1585,5,38.755539,50.195454,.9988572,0,665.89417
1586,44.670128,41.213802,576.35388,.85058892,1,506.6781
1587,21.690844,42.34507,220.67174,.92813087,0,615.23419
1588,40.678238,44.068577,413.46033,.86325681,0,441.94626
1589,7.1693974,43.043819,81.214996,.98359388,0,416.55905
1590,5,40.974087,100.99212,.99963665,1,536.43945
1591,5,33.391953,50.446308,.99341214,1,479.02014
1592,5,33.706036,54.479687,.99632531,1,673.92993
1593,5,40.44949,51.627453,.99692643,1,681.1391
1594,46.650272,36.607143,468.57739,.83777946,0,750.02155
1595,5,39.24995,50.25135,.99123281,1,536.92181
1596,5,36.939259,51.438587,.99694663,0,678.14069
1597,5,44.613895,50.692932,.99450123,1,548.95563
1598,60.698017,42.817562,607.04846,.79019439,1,531.23688
1599,5,42.918507,56.941124,.99557126,1,455.04025
1600,5,44.843029,50.2421,.99956113,1,440.95361
1601,5,40.051178,77.454338,.99720991,1,469.39642
1602,5,39.41296,51.038216,.99982673,1,344.43958
1603,5.5254736,42.917503,55.282566,.9963305,1,673.987
1604,5,29.166895,68.405663,.99846309,1,575.11682
1605,23.452545,42.363895,235.01608,.92646688,0,613.37335
1606,5,36.43602,155.31859,.99654543,1,474.4982
1607,5,34.655701,50.899483,.99029607,1,670.31238
1608,5,45.06599,50.576416,.99532616,1,418.63776
1609,5,43.294949,130.44843,.99880213,1,663.30487
1610,5,37.203186,67.945816,.99649495,0,477.67032
1611,45.984715,42.544029,482.1301,.84204793,1,502.71973
1612,5,42.339329,53.74892,.99386966,1,540.26373
1613,5,37.953632,54.111973,.99870402,1,540.61188
1614,5,48.42767,52.555012,.9397251,1,436.88608
1615,5,41.896553,57.775757,.99703425,1,486.79153
1616,9.0075321,42.58733,92.391495,.97559643,1,616.0166
1617,5,40.04052,50.393608,.99726564,1,429.63144
1618,5,35.995182,61.067867,.99566406,1,560.50781
1619,5,35.251686,50.79493,.98136449,1,455.55093
1620,5,40.360283,51.502213,.99941415,1,606.04364
1621,5,44.194111,50.070507,.99744213,1,455.97446
1622,61.430756,35.455338,620.91364,.79193503,0,661.50336
1623,6.0170569,43.543728,65.314301,.99408269,1,691.71576
1624,5,43.477024,57.28928,.98637408,1,535.63116
1625,5,38.211971,50.449028,.99636543,1,324.97314
1626,5,35.102364,51.499733,.99930096,1,431.43665
1627,106.26381,43.575951,1066.0402,.62395918,0,641.43433
1628,5,35.361858,50.485947,.99459404,1,460.88641
1629,16.56522,45.39328,166.07034,.94358593,0,657.78265
1630,263,40.51371,2654.9453,.054113563,0,682.15845
1631,101.43432,42.618896,1019.6699,.6380533,0,573.96039
1632,5,33.706364,73.200203,.98819083,1,618.04352
1633,5,41.999012,82.282982,.99506247,0,373.64648
1634,5,43.058777,61.287643,.99529898,1,473.97754
1635,5,37.467617,82.613205,.99646187,1,486.4281
1636,5,38.489693,242.61087,.99652117,1,510.37946
1637,5,35.517075,50.570782,.99065757,1,496.94983
1638,5,39.730366,50.598953,.99736315,1,606.73615
1639,5,37.922665,50.286068,.99464905,1,384.11774
1640,9.8840427,34.426498,101.33443,.98116153,1,692.8504
1641,5,33.583984,107.41075,.99853605,1,477.52435
1642,5,41.141804,51.401505,.99881721,1,562.76782
1643,5,36.955105,50.518162,.99622649,1,600.28186
1644,89.768753,26.508598,898.33063,.6859917,1,482.16357
1645,16.294918,39.382999,166.0481,.95499891,1,489.74359
1646,5,36.333961,54.29018,.99403918,1,510.56287
1647,5,41.323685,53.447826,.99865824,0,461.72241
1648,5,35.103508,54.024227,.99876279,0,462.23297
1649,5,35.343822,58.737156,.99906206,0,556.33691
1650,21.697376,39.997845,218.33035,.93695372,0,513.57721
1651,5,32.087925,50.241199,.99657512,1,546.78528
1652,5,36.141415,50.335011,.98564625,0,646.63922
1653,20.812817,42.331573,240.73622,.93814301,1,514.04553
1654,60.071716,41.811073,600.98175,.79609483,1,463.26099
1655,5,38.312588,50.371449,.99837291,0,694.28693
1656,7.5251417,36.2943,78.792267,.98698884,0,322.4967
1657,12.893476,37.839695,133.51302,.96996248,1,707.14362
1658,5,34.949902,50.523293,.99012119,0,517.37762
1659,5,41.912735,50.406658,.99550891,1,623.04047
1660,5,42.592148,54.083229,.99979335,0,462.23883
1661,11.912553,33.475647,140.72095,.96369225,1,482.92181
1662,5,43.755913,56.865093,.99293542,0,171.91161
1663,6.9516187,30.581602,87.390205,.9911294,1,478.405
1664,5,42.501122,66.805534,.99649161,1,500.74896
1665,6.1372752,39.437469,61.6483,.99166781,1,676.35773
1666,24.337765,42.552338,244.24384,.92210531,0,598.62976
1667,5,43.539116,70.165665,.99937296,1,333.34061
1668,5,41.665333,50.180603,.98312706,0,564.06793
1669,5,39.751945,50.171967,.992737,1,691.33466
1670,263,42.446514,2631.1377,0,1,740.42621
1671,7.3124909,43.391674,87.444389,.98684341,0,422.09964
1672,31.393944,41.808018,723.95764,.9000957,0,484.39795
1673,29.757236,39.786491,299.46664,.9055593,1,479.2041
1674,5.4551382,34.908077,55.11771,.99729764,1,423.66574
1675,10.033298,28.711632,100.34222,.97767389,1,461.55215
1676,14.753986,45.512638,147.97794,.95243406,0,571.474
1677,9.993021,42.267574,100.51643,.97896671,0,441.00397
1678,5,35.587013,57.268955,.99496275,1,549.11993
1679,9.4038744,39.282166,95.517838,.98175293,0,485.63913
1680,10.293436,40.837837,123.07571,.97988868,1,476.64615
1681,172.67308,35.581482,1776.3795,.38561079,0,701.97876
1682,5,36.843449,51.460426,.99799317,1,542.68585
1683,6.7089629,40.923878,74.861099,.99011821,0,557.0434
1684,18.857822,40.167923,189.13248,.94881332,0,636.98474
1685,5,39.317715,50.104935,.99717897,1,460.04034
1686,23.320366,38.362698,315.3338,.92354476,1,542.43127
1687,5.0847483,43.91856,66.24781,.99479747,1,340.29663
1688,5,43.404007,176.41891,.99661928,1,400.91211
1689,7.6376386,41.590725,77.835365,.98925376,0,484.80182
1690,5,38.800556,68.59539,.99319255,0,539.83813
1691,218.33044,38.903759,2183.5251,.21849741,0,855.17786
1692,5,45.947723,50.101807,.99978614,1,562.26953
1693,5,46.23872,97.73539,.99167901,0,438.39172
1694,5,40.302387,52.821339,.99961412,1,585.29114
1695,41.568516,40.049034,444.96658,.85461164,1,551.59021
1696,5,33.603512,74.894096,.99411911,0,647.72083
1697,5,37.532055,50.449917,.99358279,1,583.10846
1698,7.3488007,34.824459,74.138763,.98941523,0,249.96808
1699,5,43.70269,50.074234,.97000831,1,665.15784
1700,5,40.893757,52.727554,.99715817,1,624.55389
1701,5,41.409142,51.844742,.99498802,1,512.16223
1702,5,37.223148,50.043842,.99499059,0,531.21503
1703,5,46.096836,52.344597,.99694711,1,656.26483
1704,5,30.788208,59.683327,.99160582,1,710.45227
1705,7.5315995,42.599003,83.668198,.98858505,1,424.09631
1706,5,41.408806,50.513878,.98715496,1,453.42343
1707,14.058105,43.719913,141.252,.96070313,1,611.76031
1708,13.420764,45.413185,142.8831,.96819001,0,567.85388
1709,31.363733,36.019085,314.51614,.90217489,1,630.69342
1710,14.525626,43.459354,155.33189,.9628467,1,350.14005
1711,5.6141,41.032631,58.318806,.99217254,1,654.71112
1712,5,39.937477,50.242455,.99588978,1,481.24207
1713,42.014927,36.471218,422.20013,.86041719,1,627.16528
1714,5,38.483154,50.179131,.93609023,1,558.6701
1715,5,41.595776,50.18306,.97984737,1,441.39395
1716,5,29.008347,58.647659,.99646974,1,704.4566
1717,5,40.588242,54.725395,.99624997,1,588.46368
1718,102.65126,46.936314,1026.5612,.64132929,1,605.79938
1719,7.4270153,33.885113,99.356453,.98996824,1,486.71878
1720,5,38.684875,50.379379,.99889886,1,526.00183
1721,5,43.912022,50.883011,.94833928,1,451.40518
1722,5,38.888256,52.317436,.98872221,1,391.33795
1723,5,39.954479,76.008003,.99679685,1,504.75522
1724,19.979259,36.485073,201.98026,.94136339,0,585.67474
1725,11.559904,37.187641,115.85842,.97237849,1,720.57288
1726,5,40.686089,164.78322,.99940747,1,511.94586
1727,5,43.276432,53.135403,.99828291,0,455.44589
1728,5,40.213417,63.946304,.99635082,1,409.41037
1729,5.86937,38.667271,59.056171,.99241811,1,694.02118
1730,5,31.979847,52.524055,.99644905,1,477.15686
1731,5,36.97065,61.350811,.98817867,0,439.68365
1732,5,39.877861,140.46742,.98872513,1,515.06329
1733,38.327183,37.311306,385.98694,.86780083,0,555.7627
1734,5,37.346519,69.559502,.99571091,1,640.08331
1735,5,38.684399,52.73291,.99845409,1,492.4632
1736,40.488419,45.346828,407.44415,.86199254,1,561.93884
1737,5,34.661507,52.823193,.9995169,0,460.63153
1738,24.890545,32.122192,257.77209,.92260909,0,536.25067
1739,5,39.133163,52.710743,.9973439,1,536.50995
1740,5,39.425732,52.544632,.98814166,1,548.8465
1741,18.068527,39.648144,182.76894,.9509514,1,574.88306
1742,5,34.252312,53.453526,.99842823,1,558.87146
1743,13.349107,34.736946,143.00027,.96192992,0,401.75943
1744,9.9247904,39.294872,99.38649,.98009604,1,717.81866
1745,5,40.871212,68.252808,.99602872,1,335.43054
1746,5,39.282925,50.294479,.98398542,1,643.6012
1747,5,35.407059,50.038834,.98889142,1,533.14362
1748,5.5981688,40.197098,75.36618,.99772859,1,519.80511
1749,5,41.238003,66.407295,.99534172,1,607.55682
1750,15.023784,41.603397,156.31592,.92347848,0,416.22629
1751,5,40.995342,55.872963,.99960935,1,495.35367
1752,5,45.160244,50.37389,.99591035,1,658.28558
1753,5,49.445438,50.574963,.99483848,1,573.1026
1754,263,39.610443,2640.137,.049675133,1,854.93134
1755,100.31528,42.634548,1007.4707,.64839476,1,656.55994
1756,5,47.453964,55.193226,.99261612,0,620.17493
1757,5,30.208866,50.200645,.99831754,0,514.79633
1758,5,38.468586,50.141586,.96562731,1,522.4201
1759,5,38.64072,55.75251,.99662197,1,465.82956
1760,7.0497689,42.707066,70.523361,.98959911,0,549.57837
1761,29.8183,38.501511,300.86874,.89547795,1,508.66833
1762,5,41.162228,63.847103,.99452132,1,352.90912
1763,5,37.01828,50.120377,.99474716,1,529.6264
1764,5,36.637829,50.072418,.99774116,1,436.64569
1765,5,42.748508,52.375458,.99416298,0,505.21695
1766,5,44.487499,60.248844,.99381518,1,382.53137
1767,130.55096,46.546207,1386.4012,.5324862,1,693.77692
1768,5,38.086498,50.977913,.99898148,0,593.36188
1769,5,36.678497,59.05048,.99679726,1,621.93744
1770,5,37.350582,54.182407,.99876398,1,709.17181
1771,13.886666,39.193092,142.22041,.96389985,1,502.79337
1772,8.0382843,40.874561,90.464355,.98682523,1,320.46719
1773,8.8985434,41.427158,404.62411,.97626543,1,580.245
1774,5,38.093391,51.700218,.99933374,1,408.23105
1775,263,38.802784,2630.5212,.050641797,1,690.64636
1776,81.727058,38.912689,819.05182,.71725082,0,835.4726
1777,5,44.007278,50.372456,.99503148,1,633.89691
1778,5,38.306271,50.046558,.99801701,1,462.22903
1779,7.2629962,33.033237,181.13062,.98797756,1,370.98422
1780,5,36.607262,52.631721,.99599159,1,542.25702
1781,17.140425,40.189098,172.50346,.93827927,0,461.02863
1782,5.7180052,48.473133,59.037579,.99527305,0,375.15604
1783,51.645702,36.705605,525.26392,.82218671,0,567.74548
1784,5,34.754681,52.286613,.99710274,0,735.81012
1785,5,38.584995,50.056225,.97557211,1,614.51392
1786,5,38.490105,68.857498,.99753529,1,569.57129
1787,5,37.224007,66.391151,.9928968,1,633.96973
1788,19.694126,39.414433,271.93234,.94119602,1,526.19489
1789,5,41.288593,51.647232,.99818742,1,298.39218
1790,5,38.152287,50.197575,.99402654,1,605.38751
1791,8.2162437,42.432388,86.345665,.98245382,1,513.64197
1792,5,45.046814,50.826096,.9958654,0,448.12326
1793,5,38.511833,50.097973,.99186063,1,584.52264
1794,5,37.668526,50.910095,.99881548,1,740.05475
1795,5,41.383289,71.793808,.98709506,1,557.90887
1796,5,50.11454,52.130245,.98180503,1,758.24683
1797,6.9088206,36.932846,70.22287,.98845536,1,650.28296
1798,40.536915,44.339733,407.52179,.8673287,0,457.14859
1799,5,33.539471,52.066021,.99724466,1,424.47684
1800,5.5621624,32.229088,70.005409,.99697226,1,503.06046
1801,27.496088,45.066803,275.21487,.91385108,0,528.6319
1802,5,36.488297,51.802761,.98871994,0,434.38135
1803,20.786003,32.710796,230.9265,.92703408,1,581.87152
1804,5,38.049114,50.62188,.99881077,1,386.43875
1805,5,42.018814,63.52446,.99564666,1,371.80219
1806,5,35.156467,69.753311,.99376571,1,494.80753
1807,5,36.712429,74.674545,.99669731,1,539.15149
1808,6.7634897,41.540691,70.039963,.96550906,1,481.59894
1809,5,35.450874,64.988235,.99967808,0,426.12433
1810,5,37.869934,50.752666,.99365473,1,641.37964
1811,5.7293067,37.061066,83.813889,.99600029,1,635.47491
1812,5,38.978149,79.287979,.99792123,0,519.69073
1813,55.016136,39.970249,560.29919,.7847355,1,553.75073
1814,5,39.385765,77.986839,.99464774,0,449.45844
1815,5,43.156017,50.876789,.97791958,1,404.13312
1816,11.70379,40.989037,120.16159,.97482312,1,361.13098
1817,5,45.59499,51.012848,.99932951,0,663.99872
1818,5,42.060589,197.26686,.99834567,1,407.27698
1819,5,37.47007,199.87683,.99406117,0,386.14258
1820,16.264561,36.469761,163.51328,.94715685,1,432.42389
1821,5,41.18634,77.297241,.99924272,0,536.0705
1822,7.7516522,40.715279,78.698547,.9858157,1,573.17511
1823,14.208426,43.931183,187.0731,.96495819,1,740.85779
1824,5,42.810478,51.423954,.99350506,1,475.12506
1825,263,31.677195,2630.1914,.053661503,1,827.95166
1826,5,34.132019,105.7234,.99679303,1,743.00616
1827,5,36.065838,65.402176,.996023,1,497.5098
1828,5,41.444839,52.51284,.93857765,1,332.25577
1829,5,47.826443,51.615128,.99872053,1,546.04803
1830,5,48.053741,50.675434,.99670774,1,425.28842
1831,5,38.127979,50.934486,.99318975,1,671.75208
1832,5,37.927319,50.332729,.99800837,0,626.25317
1833,14.003138,35.659576,145.45013,.96591944,0,548.69177
1834,5,38.987328,52.885445,.99334794,0,458.95428
1835,5,41.53653,51.080624,.99778491,1,538.56995
1836,5,31.334846,201.98944,.99212903,1,614.91174
1837,5,38.486118,57.605995,.99900067,1,520.71454
1838,5,43.913105,50.448521,.99916101,1,497.99188
1839,25.413815,42.581623,255.2589,.91932547,1,583.75092
1840,5.9389577,42.933651,62.109978,.99473518,1,652.25226
1841,17.004492,37.147526,186.39578,.95311004,0,545.07977
1842,5,41.286175,124.15244,.99692285,1,462.04105
1843,5,41.472218,50.598736,.99933726,1,579.94159
1844,5,37.321869,62.272335,.99834204,0,578.45514
1845,5,37.254353,73.121307,.99540204,1,602.56964
1846,5,44.836803,53.489639,.98977369,1,549.49591
1847,5,46.763111,50.155922,.99738395,0,345.4238
1848,5,36.187733,54.538887,.9946925,1,410.41058
1849,6.565083,40.089329,80.497154,.99302512,1,629.33917
1850,5,40.457916,53.366261,.99748373,1,716.86597
1851,5,40.684116,441.68326,.99584669,1,618.19226
1852,8.6162291,38.225269,88.934654,.98426777,1,398.17017
1853,5,35.851543,63.509502,.99626839,0,526.29291
1854,40.7514,36.157318,410.29376,.85782969,0,599.92908
1855,7.6059661,46.894981,79.395416,.98883474,0,661.03955
1856,8.6194859,39.096344,86.392418,.98553437,1,612.69598
1857,5,37.6334,51.693256,.99764705,1,649.16351
1858,94.343597,39.594067,944.8999,.67096454,1,520.98987
1859,12.591989,44.941307,283.49326,.96025485,0,676.19421
1860,5,43.299797,333.08878,.99333239,0,521.46912
1861,27.987595,36.06966,280.65048,.91263896,1,515.33368
1862,5,35.563026,53.706055,.99854887,0,505.99423
1863,17.192368,29.994427,173.52914,.9541744,0,433.05142
1864,5,33.267689,50.649937,.99791688,1,489.61496
1865,22.654461,38.932693,226.58765,.93188828,0,503.66287
1866,5.9304051,49.303661,60.90733,.97663343,0,391.65619
1867,5,39.130714,51.647655,.99657989,1,339.43228
1868,5,34.594055,67.955078,.99633873,1,543.01801
1869,5,44.504799,53.929974,.99169016,1,390.56998
1870,8.5272799,43.121693,92.28318,.98093969,1,576.30731
1871,5,41.176327,52.119106,.997823,1,378.80368
1872,31.795525,38.670841,318.06769,.89834863,0,599.94556
1873,5,34.104893,55.608997,.98608756,1,443.90881
1874,6.3645024,42.429913,64.61599,.99059701,1,427.98254
1875,5,41.415237,120.18217,.99607265,1,521.68268
1876,5,31.015625,77.111794,.997163,1,636.23615
1877,5,41.383514,52.583107,.99408787,1,431.8728
1878,58.297497,45.914719,589.08551,.78774416,1,625.5426
1879,24.64526,40.235935,247.99518,.92497301,1,453.91904
1880,14.111515,35.402267,142.64014,.96294099,1,462.9744
1881,35.139694,37.043335,353.21722,.88533998,0,645.67493
1882,5,35.588135,50.06604,.98982626,1,526.38916
1883,8.7259712,42.19939,88.595543,.98177862,1,342.19931
1884,5,41.118229,53.947376,.99851871,1,372.34152
1885,5,34.861977,50.796577,.99725294,0,382.04379
1886,67.125771,42.339092,671.41846,.74690282,1,812.66376
1887,5,40.389095,50.708633,.99290937,1,384.57758
1888,20.330994,43.081413,236.35628,.94033873,0,325.89191
1889,5,35.234821,58.095009,.9991017,1,517.44373
1890,84.753502,41.666885,863.06213,.67570817,1,601.11719
1891,5,44.521328,56.142452,.98582506,1,307.42865
1892,5,33.832462,112.37823,.99925905,1,502.4043
1893,5,35.92408,54.364063,.99735534,0,551.00787
1894,17.01734,45.171169,170.52681,.94082338,1,530.99542
1895,79.535187,38.842632,795.40112,.72631544,1,621.18719
1896,40.851082,40.42564,410.19867,.86289036,0,376.17795
1897,194.5804,48.025505,1947.9916,.30405408,1,908.40161
1898,5,46.195736,51.783665,.99849385,1,539.87469
1899,5,36.247932,59.982525,.99984252,1,375.15012
1900,5,48.79427,57.171822,.99341607,0,546.4726
1901,83.628784,42.205002,836.33984,.70685071,0,461.80066
1902,8.7011595,41.432487,87.030884,.98382747,0,500.74554
1903,16.903408,38.66254,169.38594,.9449842,1,542.49792
1904,22.215637,38.92075,250.34647,.93088007,0,675.25922
1905,5,36.115891,54.808781,.99674976,1,459.39008
1906,5,42.084404,53.407543,.98602241,0,381.54871
1907,5,40.245926,51.604752,.99594522,1,591.7467
1908,5,40.699978,174.91435,.99285996,0,498.21997
1909,5,41.987289,50.498974,.98222834,1,524.25909
1910,32.49707,43.347847,384.66284,.89743322,1,445.16824
1911,5.6398487,38.422894,71.968796,.99604553,1,579.23584
1912,5,38.672874,55.139538,.9910121,1,589.58777
1913,24.714151,35.499413,271.17719,.92588997,0,673.15796
1914,5,42.551678,50.26038,.99927145,0,606.31451
1915,13.243768,45.280144,139.6362,.96753889,0,359.32654
1916,172.45273,35.881172,1725.3524,.38218904,1,708.99597
1917,5,40.863125,55.607346,.99857831,1,657.44763
1918,5,41.120056,50.05864,.99460554,1,644.16437
1919,5,42.936157,50.170101,.99330717,0,313.19382
1920,5,41.66021,56.571728,.99622667,0,489.77927
1921,5,38.049553,53.801544,.99792576,1,509.69809
1922,5,40.061535,54.580124,.99795574,1,773.41827
1923,5,36.149452,64.4981,.99902946,1,282.11301
1924,5,42.931236,53.601112,.99803233,1,346.83899
1925,5,47.159771,51.017277,.99944353,1,454.73425
1926,68.947266,39.013023,690.13684,.76542836,1,612.92468
1927,5,33.322235,74.029327,.99572706,1,531.03851
1928,5,37.433586,62.186047,.99957442,1,483.03775
1929,5,47.504421,57.942177,.98740405,1,633.40173
1930,8.7199116,40.229008,90.46183,.98084831,0,491.46896
1931,5,31.592093,51.57243,.99830878,1,608.34961
1932,5,39.613052,172.48703,.99496925,1,559.28656
1933,5,42.394665,67.814545,.99652916,0,373.22372
1934,5.2552066,37.551605,210.73354,.99642932,1,590.36157
1935,12.25429,35.617756,151.1606,.96700275,1,399.99875
1936,5,38.087772,116.78342,.99885404,1,625.88214
1937,5,42.467903,52.52372,.99257946,1,680.37939
1938,5,41.026157,50.150822,.99922717,1,472.2854
1939,5,39.211891,50.440273,.97955239,1,504.07578
1940,5,36.920525,53.59745,.99774915,1,628.53778
1941,5,39.853958,62.470131,.99491322,1,565.55164
1942,5,40.683796,51.153603,.99197781,0,499.62329
1943,5,41.564537,78.948486,.99797761,0,429.49008
1944,5,35.913765,50.449375,.99252051,0,423.91595
1945,5,41.432983,50.080421,.99497426,1,576.44177
1946,18.84425,42.675259,236.7811,.94501173,0,751.03784
1947,263,40.342693,2633.7366,.054268457,1,841.14935
1948,5,35.217407,50.051201,.99802893,1,466.27792
1949,11.788186,46.969856,118.32425,.97369683,0,579.89935
1950,5,49.33651,60.136173,.99730766,1,469.56155
1951,9.5082035,37.799553,109.87257,.98037601,1,588.61865
1952,20.408587,43.43428,207.88654,.93741357,0,634.69678
1953,5,38.588867,69.557281,.99407893,1,623.07446
1954,26.472618,42.158833,266.75079,.91883773,0,494.71625
1955,5,40.003494,91.430984,.99414063,0,320.49185
1956,5,36.585888,64.861053,.9996112,1,510.7923
1957,5,39.82024,71.236633,.99544692,0,530.62885
1958,5,41.780571,64.867661,.99706912,0,551.01025
1959,10.709146,38.933975,107.63662,.96899873,1,500.94452
1960,11.967885,37.867958,126.33653,.95653093,1,540.99347
1961,5,38.421822,50.873127,.99612606,1,640.95892
1962,5,46.011318,51.662277,.99881727,0,480.86984
1963,5.3226233,39.000004,53.588123,.99641871,1,681.65143
1964,5,37.748592,51.407799,.998478,1,434.82556
1965,5,36.559261,60.412281,.99883872,1,515.94666
1966,5,38.415939,53.392952,.99001861,0,599.57947
1967,5,44.330254,57.841694,.99604821,1,491.3125
1968,8.0720224,37.10376,85.38166,.98366576,1,544.55945
1969,5.114737,40.60577,53.229633,.99858403,1,520.75653
1970,5,40.308193,51.859169,.99597168,1,574.04718
1971,5,38.86657,50.193344,.99605125,0,435.09769
1972,5,33.937992,51.17955,.99637467,0,524.19891
1973,109.55193,39.708286,1096.1416,.61174273,1,654.23792
1974,45.360806,41.579163,459.00189,.84893417,1,874.15033
1975,6.7952886,36.80563,70.737473,.99004918,1,489.83728
1976,5,38.361206,60.334328,.99979997,1,609.45508
1977,5,41.752003,476.57916,.99833864,1,448.06201
1978,5.6259699,39.318222,56.77512,.99598324,1,418.62961
1979,12.483297,43.010544,136.31299,.9701845,1,528.85199
1980,5,41.362034,50.591988,.99616051,1,604.33044
1981,6.2957134,41.559967,63.660427,.98810977,1,409.31229
1982,5,32.02589,63.925049,.99558228,1,562.31061
1983,5,51.405514,50.012062,.99776381,1,819.05237
1984,5.2218666,40.956795,55.542545,.98662448,1,582.27899
1985,164.11562,42.366138,1642.9431,.40128154,0,784.61194
1986,5,43.622768,50.646427,.9934696,1,570.79425
1987,5,41.430191,50.220741,.99824089,1,471.53726
1988,50.512035,40.478264,536.27307,.82802856,0,486.20935
1989,5,40.269928,60.894936,.99551272,1,599.96985
1990,142.1228,40.078209,1421.2621,.49558485,1,718.51819
1991,44.904919,44.665115,449.24323,.85316288,0,481.06174
1992,25.703671,42.392651,380.82785,.92210901,0,346.74438
1993,68.780472,40.081646,693.65167,.76414692,1,540.73694
1994,263,42.088936,2642.207,.040481344,0,682.58405
1995,152.89906,40.157249,1530.2716,.45687938,1,593.13513
1996,5,40.292587,50.100105,.99933016,1,420.49689
1997,5,41.274303,50.369694,.98894495,0,759.42609
1998,5,44.290611,50.074646,.994376,1,547.52209
1999,5,40.644749,50.059849,.99717367,1,409.64716
2000,7.351891,34.122078,73.852745,.98988461,1,504.68063
